,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.29,0.51,0.52,0.74,0.55,0.85,0.61,0.49,0.24
carabiner.csv,0.28,0.27,0.63,0.64,0.3,0.84,0.46,0.84,0.56
grisbi.csv,0.3,0.3,0.17,0.55,0.45,0.86,0.6,0.17,0.4
jmol.csv,0.0,0.34,0.68,0.62,0.17,0.64,0.61,0.09,0.38
minig.csv,0.58,0.68,0.0,0.23,0.63,0.0,0.57,0.32,0.52
mobicents.csv,0.74,0.67,0.32,0.66,0.61,0.54,0.85,0.31,0.71
x4x.csv,0.74,0.52,0.51,0.65,0.4,0.0,0.55,0.44,0.4
zabbix.csv,0.56,0.6,0.42,0.63,0.48,0.56,0.53,0.26,0.58
zxing.csv,0.29,0.59,0.52,0.68,0.51,0.7,0.53,0.54,0.79
